student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,addr_city,addr_district,addr_postal,hobbies,skill_tech_python,skill_tech_excel,skill_tech_sql,skill_soft,siblings,income_father,income_mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year
763,Unknown,20,Male,94.0,NA,East Jenniferton,NA,2016-09-29,Data Science,,inactive,,  excellent  ,233.0,1983-06-23,"03154 Jessica Islands Apt. 709, New Kennethton","{'hobbies': ['society', 'money'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['such', 'seem']}, 'family': {'siblings': 4, 'income': {'father': 1284, 'mother': 622}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",Tashkent,,03154,,4.0,5.0,2.0,,4.0,1284.0,622.0,laptop,Dell,2021.0,phone,Apple,2022.0
764,Unknown,19,Female,,NA,West Jessicafort,james82@smith.com,2014-07-07,Data Science,,active,,excellent,251.0,2002-06-19,UZ 100103 Tashkent East Amberburgh,"{'hobbies': ['ask', 'threat'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 3}, 'soft': ['ok', 'they']}, 'family': {'siblings': 2, 'income': {'father': 1394, 'mother': 909}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}",Tashkent,,100103,,3.0,3.0,3.0,,2.0,1394.0,909.0,laptop,Lenovo,2023.0,phone,Xiaomi,2018.0
765,Tammy Garcia,18,Unknown,,NA,South Dorischester,NA,2010-04-24,Data Science,,pending,,excellent,197.0,2005-12-10,"57963 Rachel Lock, Kevinhaven","{""hobbies"": [""mind"", ""even""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 4}, ""soft"": [""reduce"", ""learn""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 483, ""mother"": 213}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",Tashkent,,57963,,2.0,3.0,4.0,,1.0,483.0,213.0,laptop,HP,2018.0,phone,Apple,2021.0
766,Mr. Andre Miller,21,Female,,515-874-5236,Garrettstad,NA,1973-06-17,Data Science,65.0,inactive,,excellent,60.0,1990-12-29,UZ 100834 Tashkent South Kathrynberg,INVALID_JSON_DATA,Tashkent,,100834,,,,,,,,,,,,,,
767,Angelica Holmes,20,Male,,NA,Lake Matthew,ricemelanie@gmail.com,2008-07-04,Data Science,75.0,inactive,,good,188.0,,"Apartment 39, Williamsshire district, Tashkent, UZ, 100365","{hobbies:['western', 'last']}",Tashkent,Williamsshire district,100365,,,,,,,,,,,,,,
768,Jonathan Doyle,20,Female,76.0,753-657-7382,Walkerhaven,ericray@yahoo.com,,Python,,active,0.0,average,123.0,2024-08-03,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,Tashkent,,,,,,,,,,,,,,,,
769,Unknown,20,Female,,NA,Saraville,NA,2012-08-16,Data Science,,inactive,1.54,good,279.0,1991-12-10,"East Alexchester 14-kv, dom 31, Tashkent","{'hobbies': ['test', 'reveal'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 4}, 'soft': ['national', 'but']}, 'family': {'siblings': 4, 'income': {'father': 404, 'mother': 737}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",Tashkent,dom 31,,,1.0,1.0,4.0,,4.0,404.0,737.0,laptop,Lenovo,2023.0,phone,Apple,2023.0
770,Gene Gill,20,Female,55.0,874-083-3901,Port Angelberg,angeladavis@crawford.org,2024-11-23,Data Science,,inactive,,good,299.0,1985-04-24,UZ 100052 Tashkent Samanthatown,"{'hobbies': ['money', 'expect'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 2}, 'soft': ['paper', 'bit']}, 'family': {'siblings': 1, 'income': {'father': 376, 'mother': 1305}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",Tashkent,,100052,,2.0,3.0,2.0,,1.0,376.0,1305.0,laptop,HP,2016.0,phone,Samsung,2021.0
771,Unknown,21,Male,,427-976-9186,Jenniferburgh,NA,1996-09-29,Data Science,,active,,average,184.0,1993-12-02,"Pamelaburgh 11-kv, dom 21, Tashkent",INVALID_JSON_DATA,Tashkent,dom 21,,,,,,,,,,,,,,,
772,Christopher Sullivan,20,Female,77.0,435-345-9683,Joshuaside,hunter62@vazquez-lewis.com,1988-10-16,Python,,active,,excellent,296.0,1991-02-09,UZ 100672 Tashkent East Jacobshire,"{'hobbies': ['short', 'number'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 5}, 'soft': ['occur', 'open']}, 'family': {'siblings': 5, 'income': {'father': 1495, 'mother': 772}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",Tashkent,,100672,,3.0,1.0,5.0,,5.0,1495.0,772.0,laptop,Lenovo,2024.0,phone,Xiaomi,2023.0
773,Tracy Austin,,Male,,NA,South Ivanburgh,NA,1980-01-31,Data Science,,inactive,,unknown,109.0,,UZ 100291 Tashkent West Andrew,"{hobbies:['boy', 'single']}",Tashkent,,100291,,,,,,,,,,,,,,
774,Kristina Anderson,18,Female,89.0,NA,East Jill,jake25@mcgee.com,1991-04-21,Data Science,79.0,inactive,,excellent,85.0,1994-03-13,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ever', 'down'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['turn', 'gun']}, 'family': {'siblings': 3, 'income': {'father': 362, 'mother': 641}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",Tashkent,,,,4.0,2.0,2.0,,3.0,362.0,641.0,laptop,Dell,2018.0,phone,Xiaomi,2023.0
775,Chelsea Thompson,18,Female,,746-584-3276,Claystad,jgaines@yahoo.com,2021-05-13,Data Science,,inactive,,good,239.0,1996-02-16,UZ 100223 Tashkent North Julie,"{""hobbies"": [""from"", ""already""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""magazine"", ""place""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1061, ""mother"": 281}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",Tashkent,,100223,,4.0,2.0,3.0,,5.0,1061.0,281.0,laptop,Dell,2021.0,phone,Samsung,2022.0
776,Madison James,,Female,73.0,807-029-4233,East Dylan,NA,2007-01-11,Data Science,,inactive,,good,265.0,1998-04-22,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""paper"", ""chance""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 1}, ""soft"": [""economy"", ""let""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 773, ""mother"": 1052}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",Tashkent,,,,3.0,3.0,1.0,,0.0,773.0,1052.0,laptop,Lenovo,2024.0,phone,Xiaomi,2019.0
777,Adam Barnes,20,Female,,406-186-6344,Lake Nicoleton,jeffrey42@kelly.com,2024-01-25,Data Science,93.0,pending,,  excellent  ,176.0,,"10288 Charles Expressway, Davidshire","{hobbies:['majority', 'size']}",Tashkent,,10288,,,,,,,,,,,,,,
778,Tony Holland,20,Male,,NA,Heathermouth,melissa71@yahoo.com,1998-07-08,Data Science,84.0,active,0.0,excellent,260.0,1978-01-09,"0850 Norma Manor Apt. 789, Port Aprilshire","{hobbies:['conference', 'clear']}",Tashkent,,,,,,,,,,,,,,,,
779,Unknown,20,Female,89.0,NA,North Jennifer,jacqueline67@lopez.info,,Data Science,98.0,active,,  excellent  ,78.0,,"Lake Katherine 9-kv, dom 42, Tashkent","{""hobbies"": [""forget"", ""capital""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 5}, ""soft"": [""memory"", ""reveal""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 606, ""mother"": 211}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",Tashkent,dom 42,,,3.0,3.0,5.0,,3.0,606.0,211.0,laptop,Dell,2017.0,phone,Xiaomi,2021.0
780,Elizabeth Carrillo,21,Female,89.0,043-162-1121,Ayalaport,NA,2020-04-28,Python,69.0,active,,  excellent  ,164.0,2009-06-19,"Apartment 23, East Matthew district, Tashkent, UZ, 100465",INVALID_JSON_DATA,Tashkent,East Matthew district,100465,,,,,,,,,,,,,,
781,Abigail Miller,,Female,65.0,557-960-6516,West Carl,NA,1997-05-03,Data Science,,pending,,average,276.0,,"South Jennifer 6-kv, dom 50, Tashkent","{""hobbies"": [""fine"", ""traditional""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""seven"", ""guess""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 547, ""mother"": 1304}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",Tashkent,dom 50,,,5.0,2.0,3.0,,0.0,547.0,1304.0,laptop,Lenovo,2019.0,phone,Xiaomi,2022.0
782,Erika Thompson,,Male,72.0,348-610-5057,New Donborough,NA,1976-03-14,Data Science,,pending,,average,238.0,1988-06-23,"BROKEN,ADDRESS,DATA,,,","{hobbies:['able', 'toward']}",Tashkent,,,,,,,,,,,,,,,,
783,Richard Powell,18,Unknown,69.0,NA,Jameschester,NA,,Data Science,,inactive,0.0,good,73.0,1973-07-25,"Apartment 9, Christinastad district, Tashkent, UZ, 100084","{'hobbies': ['along', 'staff'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['energy', 'outside']}, 'family': {'siblings': 0, 'income': {'father': 524, 'mother': 1011}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",Tashkent,Christinastad district,100084,,1.0,3.0,5.0,,0.0,524.0,1011.0,laptop,Dell,2017.0,phone,Apple,2021.0
784,Howard Frank,,Unknown,,160-299-2499,New Shelia,NA,1996-03-16,Data Science,,inactive,,excellent,298.0,2008-11-19,UZ 100325 Tashkent Michaelland,"{'hobbies': ['ball', 'suddenly'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['future', 'out']}, 'family': {'siblings': 0, 'income': {'father': 1069, 'mother': 255}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",Tashkent,,100325,,3.0,2.0,4.0,,0.0,1069.0,255.0,laptop,HP,2022.0,phone,Xiaomi,2021.0
785,Unknown,21,Unknown,59.0,753-470-1254,Morrisstad,NA,1982-04-27,Data Science,,active,,unknown,147.0,,"033 Stewart Lights Suite 397, South Courtneymouth","{'hobbies': ['organization', 'near'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['share', 'interest']}, 'family': {'siblings': 4, 'income': {'father': 1393, 'mother': 672}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",Tashkent,,,,1.0,3.0,4.0,,4.0,1393.0,672.0,laptop,Dell,2015.0,phone,Xiaomi,2022.0
786,Unknown,20,Female,76.0,NA,Jonathanchester,cortezholly@yahoo.com,,Data Science,61.0,pending,0.0,unknown,128.0,,"697 Debbie Neck Suite 615, Fosterside","{hobbies:['meet', 'thought']}",Tashkent,,,,,,,,,,,,,,,,
787,Bradley Schwartz,22,Unknown,92.0,808-143-5711,South Jacquelinemouth,jeanette11@smith.com,1995-11-26,Data Science,,pending,,average,244.0,2011-07-02,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['several', 'practice'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['strategy', 'hear']}, 'family': {'siblings': 3, 'income': {'father': 757, 'mother': 1335}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",Tashkent,,,,5.0,5.0,4.0,,3.0,757.0,1335.0,laptop,Dell,2018.0,phone,Xiaomi,2020.0
788,Michelle Jones,,Female,79.0,405-863-2330,Anthonyshire,NA,,Data Science,94.0,inactive,0.0,unknown,65.0,2000-06-01,UZ 100501 Tashkent Ochoahaven,"{""hobbies"": [""nice"", ""last""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 5}, ""soft"": [""avoid"", ""include""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 829, ""mother"": 631}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",Tashkent,,100501,,5.0,3.0,5.0,,2.0,829.0,631.0,laptop,HP,2019.0,phone,Samsung,2022.0
789,Bradley Hawkins,22,Female,71.0,520-597-2324,East Sarahport,vazquezjessica@gmail.com,2004-04-14,Python,,active,,excellent,237.0,1993-01-30,"3626 Joseph Bridge, Port Rebecca","{hobbies:['responsibility', 'city']}",Tashkent,,,,,,,,,,,,,,,,
790,Edward Holmes,21,Female,51.0,NA,East Deborahview,NA,2012-10-22,Python,,inactive,,average,184.0,2016-12-09,"Apartment 2, North Melissafort district, Tashkent, UZ, 100116","{""hobbies"": [""establish"", ""evidence""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""color"", ""main""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1287, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",Tashkent,North Melissafort district,100116,,1.0,5.0,4.0,,2.0,1287.0,408.0,laptop,Lenovo,2019.0,phone,Apple,2022.0
791,Tyler Burke,20,Unknown,95.0,NA,South Jeremy,kimberlycolon@gilbert.biz,1984-06-08,Python,,inactive,0.0,unknown,276.0,1976-04-26,"South Michellestad 28-kv, dom 8, Tashkent","{'hobbies': ['out', 'art'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['affect', 'prepare']}, 'family': {'siblings': 3, 'income': {'father': 558, 'mother': 689}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}",Tashkent,dom 8,,,1.0,3.0,4.0,,3.0,558.0,689.0,laptop,Dell,2018.0,phone,Xiaomi,2024.0
792,Unknown,,Female,,189-752-4802,Danaburgh,NA,1982-07-29,Data Science,,pending,0.0,  excellent  ,201.0,1997-01-31,UZ 100432 Tashkent Angelaberg,"{'hobbies': ['upon', 'education'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 5}, 'soft': ['data', 'technology']}, 'family': {'siblings': 0, 'income': {'father': 1399, 'mother': 1094}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",Tashkent,,100432,,5.0,4.0,5.0,,0.0,1399.0,1094.0,laptop,Lenovo,2022.0,phone,Apple,2018.0
793,Alexander Baird,20,Female,88.0,NA,Rickyland,NA,1993-05-04,Data Science,,pending,,unknown,92.0,2018-07-19,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ago', 'the'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['throughout', 'last']}, 'family': {'siblings': 5, 'income': {'father': 1117, 'mother': 593}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}",Tashkent,,,,2.0,2.0,4.0,,5.0,1117.0,593.0,laptop,HP,2023.0,phone,Apple,2024.0
794,Unknown,18,Male,70.0,021-317-6504,West Angelastad,NA,1974-10-30,Data Science,,inactive,,excellent,236.0,1989-12-24,"Apartment 42, New Fernando district, Tashkent, UZ, 100031","{'hobbies': ['avoid', 'happen'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 2}, 'soft': ['choice', 'prove']}, 'family': {'siblings': 3, 'income': {'father': 881, 'mother': 297}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",Tashkent,New Fernando district,100031,,4.0,4.0,2.0,,3.0,881.0,297.0,laptop,Dell,2019.0,phone,Samsung,2021.0
795,Unknown,20,Female,,612-152-9772,East Jo,NA,2025-04-23,Data Science,,active,,unknown,242.0,2020-04-03,"Stephaniebury 3-kv, dom 8, Tashkent","{'hobbies': ['from', 'fall'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['assume', 'late']}, 'family': {'siblings': 1, 'income': {'father': 454, 'mother': 658}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",Tashkent,dom 8,,,1.0,2.0,2.0,,1.0,454.0,658.0,laptop,Dell,2024.0,phone,Apple,2018.0
796,Unknown,20,Female,,938-606-7820,Port John,gryan@cruz-suarez.com,1984-06-16,Data Science,,pending,,good,163.0,2021-08-30,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fact', 'boy'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 5}, 'soft': ['newspaper', 'look']}, 'family': {'siblings': 2, 'income': {'father': 1337, 'mother': 528}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}",Tashkent,,,,2.0,5.0,5.0,,2.0,1337.0,528.0,laptop,HP,2018.0,phone,Apple,2020.0
797,Grant Oneill,21,Female,,407-636-8425,Mcmillanview,NA,,Python,,inactive,,good,84.0,2019-05-16,UZ 100895 Tashkent West Jessicaview,"{""hobbies"": [""table"", ""least""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 2}, ""soft"": [""believe"", ""stock""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1214, ""mother"": 592}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",Tashkent,,100895,,2.0,5.0,2.0,,1.0,1214.0,592.0,laptop,HP,2017.0,phone,Xiaomi,2019.0
798,Unknown,19,Female,92.0,226-267-5937,Kerrymouth,davisamy@yahoo.com,,Python,,inactive,0.0,  excellent  ,295.0,2023-12-10,"01332 Gordon Ford Apt. 639, East Pamelachester","{""hobbies"": [""at"", ""word""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 5}, ""soft"": [""occur"", ""training""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 373, ""mother"": 699}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}",Tashkent,,01332,,5.0,1.0,5.0,,0.0,373.0,699.0,laptop,HP,2021.0,phone,Samsung,2023.0
799,Linda Hernandez,19,Female,61.0,NA,New Kylefort,tom51@hill-mcbride.org,2004-09-25,Data Science,,active,,excellent,75.0,1977-12-31,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""continue"", ""everybody""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 4}, ""soft"": [""others"", ""actually""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1008, ""mother"": 679}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",Tashkent,,,,5.0,5.0,4.0,,1.0,1008.0,679.0,laptop,Dell,2015.0,phone,Xiaomi,2022.0
800,Jeffrey Jones,,Female,71.0,851-104-8595,North Lindaton,NA,1984-11-08,Data Science,74.0,inactive,,average,184.0,1998-02-26,"West Anthony 17-kv, dom 21, Tashkent","{hobbies:['bad', 'I']}",Tashkent,dom 21,,,,,,,,,,,,,,,
801,Unknown,19,Female,76.0,196-830-4799,Bakertown,NA,1997-07-30,Data Science,64.0,inactive,,good,77.0,1976-07-18,"Apartment 25, New Jerry district, Tashkent, UZ, 100509","{'hobbies': ['middle', 'card'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 5}, 'soft': ['really', 'eye']}, 'family': {'siblings': 5, 'income': {'father': 1041, 'mother': 306}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",Tashkent,New Jerry district,100509,,1.0,5.0,5.0,,5.0,1041.0,306.0,laptop,HP,2016.0,phone,Xiaomi,2020.0
802,Debra Wade,20,Male,97.0,007-813-9193,West Cynthiafurt,victorwright@phillips.com,2025-10-28,Python,,pending,,good,143.0,,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['star', 'above'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['deal', 'each']}, 'family': {'siblings': 5, 'income': {'father': 509, 'mother': 343}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}",Tashkent,,,,5.0,2.0,5.0,,5.0,509.0,343.0,laptop,HP,2016.0,phone,Samsung,2018.0
803,Michael Pacheco,18,Male,,NA,Daviesland,NA,1972-05-19,Data Science,85.0,inactive,0.0,good,243.0,1987-04-07,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,Tashkent,,,,,,,,,,,,,,,,
804,Erika Hardy,20,Female,82.0,995-765-5179,North Dennis,NA,1996-08-30,Data Science,,inactive,,unknown,88.0,1993-02-24,UZ 100460 Tashkent Nicholasport,INVALID_JSON_DATA,Tashkent,,100460,,,,,,,,,,,,,,
805,Lisa Gibson,20,Female,70.0,NA,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20,Data Science,89.0,active,0.0,good,187.0,,"Kristinabury 6-kv, dom 7, Tashkent","{'hobbies': ['five', 'the'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 4}, 'soft': ['pay', 'attention']}, 'family': {'siblings': 1, 'income': {'father': 987, 'mother': 601}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",Tashkent,dom 7,,,3.0,3.0,4.0,,1.0,987.0,601.0,laptop,HP,2024.0,phone,Xiaomi,2022.0
806,Unknown,19,Female,68.0,262-935-6533,South Juliehaven,NA,2019-05-29,Data Science,,inactive,,average,296.0,1977-01-27,UZ 100501 Tashkent Jeffreyhaven,"{hobbies:['half', 'season']}",Tashkent,,100501,,,,,,,,,,,,,,
807,Unknown,22,Female,,794-576-1097,Port Sarah,kenneth39@anthony.info,1984-01-28,Data Science,,inactive,,unknown,113.0,,UZ 100749 Tashkent Angieborough,"{'hobbies': ['treatment', 'medical'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['reach', 'unit']}, 'family': {'siblings': 1, 'income': {'father': 1437, 'mother': 1091}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",Tashkent,,100749,,1.0,2.0,3.0,,1.0,1437.0,1091.0,laptop,Dell,2019.0,phone,Samsung,2024.0
808,Sharon Moore,20,Unknown,,240-238-7416,Albertshire,NA,2019-01-26,Data Science,,active,,excellent,252.0,1984-12-26,"Apartment 44, North James district, Tashkent, UZ, 100181","{""hobbies"": [""nothing"", ""machine""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""night"", ""rather""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1220, ""mother"": 1068}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}",Tashkent,North James district,100181,,5.0,4.0,1.0,,2.0,1220.0,1068.0,laptop,Dell,2024.0,phone,Apple,2018.0
809,Amber Kelly,20,Male,,NA,Port Jerry,NA,2017-01-01,Data Science,,pending,4.03,average,292.0,2017-08-09,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['method', 'within'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['put', 'leg']}, 'family': {'siblings': 4, 'income': {'father': 734, 'mother': 1405}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",Tashkent,,,,3.0,5.0,1.0,,4.0,734.0,1405.0,laptop,Lenovo,2024.0,phone,Apple,2023.0
810,Jennifer English,,Male,,NA,Port Joshua,NA,2019-09-03,Python,90.0,inactive,,unknown,109.0,2007-11-21,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","{""hobbies"": [""property"", ""resource""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 5}, ""soft"": [""behavior"", ""situation""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 682, ""mother"": 1487}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",Tashkent,Port Brandi district,100041,,2.0,3.0,5.0,,4.0,682.0,1487.0,laptop,Dell,2023.0,phone,Xiaomi,2020.0
